TIMESTAMP,BarVa,LoggerNo,tree,Location,SensorId,mVolts
01/02/2017 00:04:00,1.5042735042735E+1,5,7,BET-SHEAN3,139,1730
01/02/2017 00:10:00,1.5042735042735E+1,5,7,BET-SHEAN3,139,1730
01/02/2017 00:16:00,1.5042735042735E+1,5,7,BET-SHEAN3,139,1730
01/02/2017 00:22:00,1.5042735042735E+1,5,7,BET-SHEAN3,139,1730
01/02/2017 00:28:00,1.5042735042735E+1,5,7,BET-SHEAN3,139,1730
01/02/2017 00:34:00,1.5042735042735E+1,5,7,BET-SHEAN3,139,1730
01/02/2017 00:40:00,1.5042735042735E+1,5,7,BET-SHEAN3,139,1730
01/02/2017 00:46:00,1.48717948717949E+1,5,7,BET-SHEAN3,139,1750
01/02/2017 00:52:00,1.47863247863248E+1,5,7,BET-SHEAN3,139,1760
01/02/2017 00:58:00,1.44444444444444E+1,5,7,BET-SHEAN3,139,1800
01/02/2017 01:04:00,1.42735042735043E+1,5,7,BET-SHEAN3,139,1820
01/02/2017 01:10:00,1.42735042735043E+1,5,7,BET-SHEAN3,139,1820
01/02/2017 01:16:00,1.41025641025641E+1,5,7,BET-SHEAN3,139,1840
01/02/2017 01:22:00,1.39316239316239E+1,5,7,BET-SHEAN3,139,1860
01/02/2017 01:28:00,1.39316239316239E+1,5,7,BET-SHEAN3,139,1860
01/02/2017 01:34:00,1.39316239316239E+1,5,7,BET-SHEAN3,139,1860
01/02/2017 01:40:00,1.39316239316239E+1,5,7,BET-SHEAN3,139,1860
01/02/2017 01:46:00,1.37606837606838E+1,5,7,BET-SHEAN3,139,1880
01/02/2017 01:52:00,1.37606837606838E+1,5,7,BET-SHEAN3,139,1880
01/02/2017 01:58:00,1.37606837606838E+1,5,7,BET-SHEAN3,139,1880
01/02/2017 02:04:00,1.37606837606838E+1,5,7,BET-SHEAN3,139,1880
01/02/2017 02:10:00,1.37606837606838E+1,5,7,BET-SHEAN3,139,1880
01/02/2017 02:16:00,1.37606837606838E+1,5,7,BET-SHEAN3,139,1880
01/02/2017 02:22:00,1.39316239316239E+1,5,7,BET-SHEAN3,139,1860
01/02/2017 02:28:00,1.37606837606838E+1,5,7,BET-SHEAN3,139,1880
01/02/2017 02:34:00,1.37606837606838E+1,5,7,BET-SHEAN3,139,1880
01/02/2017 02:40:00,1.37606837606838E+1,5,7,BET-SHEAN3,139,1880
01/02/2017 02:46:00,1.35897435897436E+1,5,7,BET-SHEAN3,139,1900
01/02/2017 02:52:00,1.32478632478632E+1,5,7,BET-SHEAN3,139,1940
01/02/2017 02:58:00,1.32478632478632E+1,5,7,BET-SHEAN3,139,1940
01/02/2017 03:04:00,1.30769230769231E+1,5,7,BET-SHEAN3,139,1960
01/02/2017 03:10:00,1.30769230769231E+1,5,7,BET-SHEAN3,139,1960
01/02/2017 03:16:00,1.30769230769231E+1,5,7,BET-SHEAN3,139,1960
01/02/2017 03:22:00,1.30769230769231E+1,5,7,BET-SHEAN3,139,1960
01/02/2017 03:28:00,1.30769230769231E+1,5,7,BET-SHEAN3,139,1960
01/02/2017 03:34:00,1.30769230769231E+1,5,7,BET-SHEAN3,139,1960
01/02/2017 03:41:00,1.30769230769231E+1,5,7,BET-SHEAN3,139,1960
01/02/2017 03:47:00,1.30769230769231E+1,5,7,BET-SHEAN3,139,1960
01/02/2017 03:53:00,1.30769230769231E+1,5,7,BET-SHEAN3,139,1960
01/02/2017 03:59:00,1.30769230769231E+1,5,7,BET-SHEAN3,139,1960
01/02/2017 04:05:00,1.30769230769231E+1,5,7,BET-SHEAN3,139,1960
01/02/2017 04:11:00,1.32478632478632E+1,5,7,BET-SHEAN3,139,1940
01/02/2017 04:17:00,1.32478632478632E+1,5,7,BET-SHEAN3,139,1940
01/02/2017 04:23:00,1.34188034188034E+1,5,7,BET-SHEAN3,139,1920
01/02/2017 04:29:00,1.37606837606838E+1,5,7,BET-SHEAN3,139,1880
01/02/2017 04:35:00,1.39316239316239E+1,5,7,BET-SHEAN3,139,1860
01/02/2017 04:41:00,1.42735042735043E+1,5,7,BET-SHEAN3,139,1820
01/02/2017 04:47:00,1.44444444444444E+1,5,7,BET-SHEAN3,139,1800
01/02/2017 04:53:00,1.46153846153846E+1,5,7,BET-SHEAN3,139,1780
01/02/2017 04:59:00,1.46153846153846E+1,5,7,BET-SHEAN3,139,1780
01/02/2017 05:05:00,1.47863247863248E+1,5,7,BET-SHEAN3,139,1760
01/02/2017 05:11:00,1.48717948717949E+1,5,7,BET-SHEAN3,139,1750
01/02/2017 05:17:00,1.48717948717949E+1,5,7,BET-SHEAN3,139,1750
01/02/2017 05:23:00,1.48717948717949E+1,5,7,BET-SHEAN3,139,1750
01/02/2017 05:29:00,1.5042735042735E+1,5,7,BET-SHEAN3,139,1730
01/02/2017 05:35:00,1.5042735042735E+1,5,7,BET-SHEAN3,139,1730
01/02/2017 05:41:00,1.52136752136752E+1,5,7,BET-SHEAN3,139,1710
01/02/2017 05:47:00,1.53846153846154E+1,5,7,BET-SHEAN3,139,1690
01/02/2017 05:53:00,1.55555555555556E+1,5,7,BET-SHEAN3,139,1670
01/02/2017 05:59:00,1.55555555555556E+1,5,7,BET-SHEAN3,139,1670
01/02/2017 06:05:00,1.55555555555556E+1,5,7,BET-SHEAN3,139,1670
01/02/2017 06:11:00,1.55555555555556E+1,5,7,BET-SHEAN3,139,1670
01/02/2017 06:17:00,1.53846153846154E+1,5,7,BET-SHEAN3,139,1690
01/02/2017 06:23:00,1.52136752136752E+1,5,7,BET-SHEAN3,139,1710
01/02/2017 06:29:00,1.52136752136752E+1,5,7,BET-SHEAN3,139,1710
01/02/2017 06:35:00,1.5042735042735E+1,5,7,BET-SHEAN3,139,1730
01/02/2017 06:41:00,1.5042735042735E+1,5,7,BET-SHEAN3,139,1730
01/02/2017 06:47:00,1.48717948717949E+1,5,7,BET-SHEAN3,139,1750
01/02/2017 06:53:00,1.47863247863248E+1,5,7,BET-SHEAN3,139,1760
01/02/2017 06:59:00,1.47863247863248E+1,5,7,BET-SHEAN3,139,1760
01/02/2017 07:05:00,1.47863247863248E+1,5,7,BET-SHEAN3,139,1760
01/02/2017 07:11:00,1.47863247863248E+1,5,7,BET-SHEAN3,139,1760
01/02/2017 07:17:00,1.47863247863248E+1,5,7,BET-SHEAN3,139,1760
01/02/2017 07:23:00,1.46153846153846E+1,5,7,BET-SHEAN3,139,1780
01/02/2017 07:29:00,1.46153846153846E+1,5,7,BET-SHEAN3,139,1780
01/02/2017 07:35:00,1.44444444444444E+1,5,7,BET-SHEAN3,139,1800
01/02/2017 07:41:00,1.42735042735043E+1,5,7,BET-SHEAN3,139,1820
01/02/2017 07:47:00,1.41025641025641E+1,5,7,BET-SHEAN3,139,1840
01/02/2017 07:53:00,1.39316239316239E+1,5,7,BET-SHEAN3,139,1860
01/02/2017 07:59:00,1.37606837606838E+1,5,7,BET-SHEAN3,139,1880
01/02/2017 08:05:00,1.35897435897436E+1,5,7,BET-SHEAN3,139,1900
01/02/2017 08:11:00,1.32478632478632E+1,5,7,BET-SHEAN3,139,1940
01/02/2017 08:17:00,1.29059829059829E+1,5,7,BET-SHEAN3,139,1980
01/02/2017 08:23:00,1.25641025641026E+1,5,7,BET-SHEAN3,139,2020
01/02/2017 08:29:00,1.22222222222222E+1,5,7,BET-SHEAN3,139,2060
01/02/2017 08:35:00,1.18803418803419E+1,5,7,BET-SHEAN3,139,2100
01/02/2017 08:41:00,1.15384615384615E+1,5,7,BET-SHEAN3,139,2140
01/02/2017 08:47:00,1.11965811965812E+1,5,7,BET-SHEAN3,139,2180
01/02/2017 08:53:00,1.05982905982906E+1,5,7,BET-SHEAN3,139,2250
01/02/2017 08:59:00,1.02564102564103E+1,5,7,BET-SHEAN3,139,2290
01/02/2017 09:05:00,9.91452991452991E+0,5,7,BET-SHEAN3,139,2330
01/02/2017 09:11:00,9.57264957264957E+0,5,7,BET-SHEAN3,139,2370
01/02/2017 09:17:00,9.4017094017094E+0,5,7,BET-SHEAN3,139,2390
01/02/2017 09:23:00,9.05982905982906E+0,5,7,BET-SHEAN3,139,2430
01/02/2017 09:29:00,8.88888888888889E+0,5,7,BET-SHEAN3,139,2450
01/02/2017 09:35:00,8.71794871794872E+0,5,7,BET-SHEAN3,139,2470
01/02/2017 09:41:00,8.54700854700855E+0,5,7,BET-SHEAN3,139,2490
01/02/2017 09:47:00,8.37606837606838E+0,5,7,BET-SHEAN3,139,2510
01/02/2017 09:53:00,8.2051282051282E+0,5,7,BET-SHEAN3,139,2530
01/02/2017 09:59:00,8.03418803418803E+0,5,7,BET-SHEAN3,139,2550
01/02/2017 10:05:00,7.86324786324786E+0,5,7,BET-SHEAN3,139,2570
01/02/2017 10:11:00,7.69230769230769E+0,5,7,BET-SHEAN3,139,2590
01/02/2017 10:17:00,7.52136752136752E+0,5,7,BET-SHEAN3,139,2610
01/02/2017 10:23:00,7.17948717948718E+0,5,7,BET-SHEAN3,139,2650
01/02/2017 10:29:00,7.17948717948718E+0,5,7,BET-SHEAN3,139,2650
01/02/2017 10:35:00,7.00854700854701E+0,5,7,BET-SHEAN3,139,2670
01/02/2017 10:41:00,6.83760683760684E+0,5,7,BET-SHEAN3,139,2690
01/02/2017 10:47:00,6.66666666666667E+0,5,7,BET-SHEAN3,139,2710
01/02/2017 10:53:00,6.4957264957265E+0,5,7,BET-SHEAN3,139,2730
01/02/2017 10:59:00,6.32478632478632E+0,5,7,BET-SHEAN3,139,2750
01/02/2017 11:05:00,6.32478632478632E+0,5,7,BET-SHEAN3,139,2750
01/02/2017 11:11:00,6.23931623931624E+0,5,7,BET-SHEAN3,139,2760
01/02/2017 11:17:00,6.06837606837606E+0,5,7,BET-SHEAN3,139,2780
01/02/2017 11:23:00,6.23931623931624E+0,5,7,BET-SHEAN3,139,2760
01/02/2017 11:29:00,6.06837606837606E+0,5,7,BET-SHEAN3,139,2780
01/02/2017 11:35:00,6.06837606837606E+0,5,7,BET-SHEAN3,139,2780
01/02/2017 11:41:00,5.8974358974359E+0,5,7,BET-SHEAN3,139,2800
01/02/2017 11:47:00,6.23931623931624E+0,5,7,BET-SHEAN3,139,2760
01/02/2017 11:53:00,6.32478632478632E+0,5,7,BET-SHEAN3,139,2750
01/02/2017 11:59:00,6.06837606837606E+0,5,7,BET-SHEAN3,139,2780
01/02/2017 12:05:00,5.8974358974359E+0,5,7,BET-SHEAN3,139,2800
01/02/2017 12:11:00,5.8974358974359E+0,5,7,BET-SHEAN3,139,2800
01/02/2017 12:17:00,6.06837606837606E+0,5,7,BET-SHEAN3,139,2780
01/02/2017 12:23:00,6.23931623931624E+0,5,7,BET-SHEAN3,139,2760
01/02/2017 12:29:00,6.32478632478632E+0,5,7,BET-SHEAN3,139,2750
01/02/2017 12:35:00,6.4957264957265E+0,5,7,BET-SHEAN3,139,2730
01/02/2017 12:41:00,6.4957264957265E+0,5,7,BET-SHEAN3,139,2730
01/02/2017 12:47:00,6.4957264957265E+0,5,7,BET-SHEAN3,139,2730
01/02/2017 12:53:00,6.4957264957265E+0,5,7,BET-SHEAN3,139,2730
01/02/2017 12:59:00,6.4957264957265E+0,5,7,BET-SHEAN3,139,2730
01/02/2017 13:05:00,6.23931623931624E+0,5,7,BET-SHEAN3,139,2760
01/02/2017 13:11:00,6.06837606837606E+0,5,7,BET-SHEAN3,139,2780
01/02/2017 13:17:00,5.8974358974359E+0,5,7,BET-SHEAN3,139,2800
01/02/2017 13:23:00,5.8974358974359E+0,5,7,BET-SHEAN3,139,2800
01/02/2017 13:29:00,5.55555555555556E+0,5,7,BET-SHEAN3,139,2840
01/02/2017 13:35:00,5.38461538461539E+0,5,7,BET-SHEAN3,139,2860
01/02/2017 13:41:00,5.04273504273504E+0,5,7,BET-SHEAN3,139,2900
01/02/2017 13:47:00,5.04273504273504E+0,5,7,BET-SHEAN3,139,2900
01/02/2017 13:53:00,5.04273504273504E+0,5,7,BET-SHEAN3,139,2900
01/02/2017 13:59:00,5.55555555555556E+0,5,7,BET-SHEAN3,139,2840
01/02/2017 14:05:00,6.32478632478632E+0,5,7,BET-SHEAN3,139,2750
01/02/2017 14:11:00,6.66666666666667E+0,5,7,BET-SHEAN3,139,2710
01/02/2017 14:17:00,6.06837606837606E+0,5,7,BET-SHEAN3,139,2780
01/02/2017 14:23:00,5.72649572649573E+0,5,7,BET-SHEAN3,139,2820
01/02/2017 14:29:00,5.38461538461539E+0,5,7,BET-SHEAN3,139,2860
01/02/2017 14:35:00,5.21367521367521E+0,5,7,BET-SHEAN3,139,2880
01/02/2017 14:41:00,5.72649572649573E+0,5,7,BET-SHEAN3,139,2820
01/02/2017 14:47:00,6.06837606837606E+0,5,7,BET-SHEAN3,139,2780
01/02/2017 14:53:00,6.4957264957265E+0,5,7,BET-SHEAN3,139,2730
01/02/2017 14:59:00,6.83760683760684E+0,5,7,BET-SHEAN3,139,2690
01/02/2017 15:05:00,7.00854700854701E+0,5,7,BET-SHEAN3,139,2670
01/02/2017 15:11:00,7.00854700854701E+0,5,7,BET-SHEAN3,139,2670
01/02/2017 15:17:00,6.4957264957265E+0,5,7,BET-SHEAN3,139,2730
01/02/2017 15:23:00,6.06837606837606E+0,5,7,BET-SHEAN3,139,2780
01/02/2017 15:29:00,6.06837606837606E+0,5,7,BET-SHEAN3,139,2780
01/02/2017 15:35:00,6.4957264957265E+0,5,7,BET-SHEAN3,139,2730
01/02/2017 15:39:00,7.17948717948718E+0,5,7,BET-SHEAN3,139,2650
01/02/2017 15:45:00,7.69230769230769E+0,5,7,BET-SHEAN3,139,2590
01/02/2017 15:51:00,7.86324786324786E+0,5,7,BET-SHEAN3,139,2570
01/02/2017 15:57:00,7.69230769230769E+0,5,7,BET-SHEAN3,139,2590
01/02/2017 16:03:00,7.35042735042735E+0,5,7,BET-SHEAN3,139,2630
01/02/2017 16:09:00,7.52136752136752E+0,5,7,BET-SHEAN3,139,2610
01/02/2017 16:15:00,7.86324786324786E+0,5,7,BET-SHEAN3,139,2570
01/02/2017 16:21:00,8.2051282051282E+0,5,7,BET-SHEAN3,139,2530
01/02/2017 16:27:00,8.37606837606838E+0,5,7,BET-SHEAN3,139,2510
01/02/2017 16:33:00,8.88888888888889E+0,5,7,BET-SHEAN3,139,2450
01/02/2017 16:39:00,9.23076923076923E+0,5,7,BET-SHEAN3,139,2410
01/02/2017 16:45:00,9.4017094017094E+0,5,7,BET-SHEAN3,139,2390
01/02/2017 16:51:00,9.74358974358974E+0,5,7,BET-SHEAN3,139,2350
01/02/2017 16:57:00,1.00854700854701E+1,5,7,BET-SHEAN3,139,2310
01/02/2017 17:03:00,1.04273504273504E+1,5,7,BET-SHEAN3,139,2270
01/02/2017 17:09:00,1.06837606837607E+1,5,7,BET-SHEAN3,139,2240
01/02/2017 17:15:00,1.08547008547009E+1,5,7,BET-SHEAN3,139,2220
01/02/2017 17:21:00,1.11965811965812E+1,5,7,BET-SHEAN3,139,2180
01/02/2017 17:27:00,1.13675213675214E+1,5,7,BET-SHEAN3,139,2160
01/02/2017 17:33:00,1.15384615384615E+1,5,7,BET-SHEAN3,139,2140
01/02/2017 17:39:00,1.18803418803419E+1,5,7,BET-SHEAN3,139,2100
01/02/2017 17:45:00,1.20512820512821E+1,5,7,BET-SHEAN3,139,2080
01/02/2017 17:51:00,1.22222222222222E+1,5,7,BET-SHEAN3,139,2060
01/02/2017 17:57:00,1.23931623931624E+1,5,7,BET-SHEAN3,139,2040
01/02/2017 18:03:00,1.25641025641026E+1,5,7,BET-SHEAN3,139,2020
01/02/2017 18:09:00,1.27350427350427E+1,5,7,BET-SHEAN3,139,2000
01/02/2017 18:15:00,1.29059829059829E+1,5,7,BET-SHEAN3,139,1980
01/02/2017 18:21:00,1.29059829059829E+1,5,7,BET-SHEAN3,139,1980
01/02/2017 18:27:00,1.30769230769231E+1,5,7,BET-SHEAN3,139,1960
01/02/2017 18:33:00,1.32478632478632E+1,5,7,BET-SHEAN3,139,1940
01/02/2017 18:39:00,1.34188034188034E+1,5,7,BET-SHEAN3,139,1920
01/02/2017 18:45:00,1.34188034188034E+1,5,7,BET-SHEAN3,139,1920
01/02/2017 18:51:00,1.35897435897436E+1,5,7,BET-SHEAN3,139,1900
01/02/2017 18:57:00,1.37606837606838E+1,5,7,BET-SHEAN3,139,1880
01/02/2017 19:03:00,1.37606837606838E+1,5,7,BET-SHEAN3,139,1880
01/02/2017 19:09:00,1.41025641025641E+1,5,7,BET-SHEAN3,139,1840
01/02/2017 19:15:00,1.42735042735043E+1,5,7,BET-SHEAN3,139,1820
01/02/2017 19:21:00,1.42735042735043E+1,5,7,BET-SHEAN3,139,1820
01/02/2017 19:27:00,1.44444444444444E+1,5,7,BET-SHEAN3,139,1800
01/02/2017 19:33:00,1.46153846153846E+1,5,7,BET-SHEAN3,139,1780
01/02/2017 19:39:00,1.47863247863248E+1,5,7,BET-SHEAN3,139,1760
01/02/2017 19:45:00,1.48717948717949E+1,5,7,BET-SHEAN3,139,1750
01/02/2017 19:51:00,1.48717948717949E+1,5,7,BET-SHEAN3,139,1750
01/02/2017 19:57:00,1.48717948717949E+1,5,7,BET-SHEAN3,139,1750
01/02/2017 20:03:00,1.48717948717949E+1,5,7,BET-SHEAN3,139,1750
01/02/2017 20:09:00,1.48717948717949E+1,5,7,BET-SHEAN3,139,1750
01/02/2017 20:15:00,1.48717948717949E+1,5,7,BET-SHEAN3,139,1750
01/02/2017 20:21:00,1.5042735042735E+1,5,7,BET-SHEAN3,139,1730
01/02/2017 20:27:00,1.52136752136752E+1,5,7,BET-SHEAN3,139,1710
01/02/2017 20:33:00,1.53846153846154E+1,5,7,BET-SHEAN3,139,1690
01/02/2017 20:39:00,1.55555555555556E+1,5,7,BET-SHEAN3,139,1670
01/02/2017 20:45:00,1.55555555555556E+1,5,7,BET-SHEAN3,139,1670
01/02/2017 20:51:00,1.58974358974359E+1,5,7,BET-SHEAN3,139,1630
01/02/2017 20:57:00,1.58974358974359E+1,5,7,BET-SHEAN3,139,1630
01/02/2017 21:03:00,1.60683760683761E+1,5,7,BET-SHEAN3,139,1610
01/02/2017 21:09:00,1.60683760683761E+1,5,7,BET-SHEAN3,139,1610
01/02/2017 21:15:00,1.62393162393162E+1,5,7,BET-SHEAN3,139,1590
01/02/2017 21:21:00,1.65811965811966E+1,5,7,BET-SHEAN3,139,1550
01/02/2017 21:27:00,1.64102564102564E+1,5,7,BET-SHEAN3,139,1570
01/02/2017 21:33:00,1.64102564102564E+1,5,7,BET-SHEAN3,139,1570
01/02/2017 21:39:00,1.64102564102564E+1,5,7,BET-SHEAN3,139,1570
01/02/2017 21:45:00,1.65811965811966E+1,5,7,BET-SHEAN3,139,1550
01/02/2017 21:51:00,1.67521367521368E+1,5,7,BET-SHEAN3,139,1530
01/02/2017 21:57:00,1.67521367521368E+1,5,7,BET-SHEAN3,139,1530
01/02/2017 22:03:00,1.67521367521368E+1,5,7,BET-SHEAN3,139,1530
01/02/2017 22:09:00,1.69230769230769E+1,5,7,BET-SHEAN3,139,1510
01/02/2017 22:15:00,1.69230769230769E+1,5,7,BET-SHEAN3,139,1510
01/02/2017 22:21:00,1.70940170940171E+1,5,7,BET-SHEAN3,139,1490
01/02/2017 22:27:00,1.70940170940171E+1,5,7,BET-SHEAN3,139,1490
01/02/2017 22:33:00,1.70940170940171E+1,5,7,BET-SHEAN3,139,1490
01/02/2017 22:39:00,1.70940170940171E+1,5,7,BET-SHEAN3,139,1490
01/02/2017 22:45:00,1.72649572649573E+1,5,7,BET-SHEAN3,139,1470
01/02/2017 22:51:00,1.72649572649573E+1,5,7,BET-SHEAN3,139,1470
01/02/2017 22:57:00,1.74358974358974E+1,5,7,BET-SHEAN3,139,1450
01/02/2017 23:03:00,1.74358974358974E+1,5,7,BET-SHEAN3,139,1450
01/02/2017 23:09:00,1.77777777777778E+1,5,7,BET-SHEAN3,139,1410
01/02/2017 23:15:00,1.79487179487179E+1,5,7,BET-SHEAN3,139,1390
01/02/2017 23:21:00,1.79487179487179E+1,5,7,BET-SHEAN3,139,1390
01/02/2017 23:27:00,1.76068376068376E+1,5,7,BET-SHEAN3,139,1430
01/02/2017 23:33:00,1.76068376068376E+1,5,7,BET-SHEAN3,139,1430
01/02/2017 23:39:00,1.77777777777778E+1,5,7,BET-SHEAN3,139,1410
01/02/2017 23:45:00,1.79487179487179E+1,5,7,BET-SHEAN3,139,1390
01/02/2017 23:51:00,1.79487179487179E+1,5,7,BET-SHEAN3,139,1390
01/02/2017 23:57:00,1.81196581196581E+1,5,7,BET-SHEAN3,139,1370
02/02/2017 00:03:00,1.81196581196581E+1,5,7,BET-SHEAN3,139,1370
02/02/2017 00:09:00,1.82905982905983E+1,5,7,BET-SHEAN3,139,1350
02/02/2017 00:15:00,1.82905982905983E+1,5,7,BET-SHEAN3,139,1350
02/02/2017 00:21:00,1.84615384615385E+1,5,7,BET-SHEAN3,139,1330
02/02/2017 00:27:00,1.84615384615385E+1,5,7,BET-SHEAN3,139,1330
02/02/2017 00:33:00,1.84615384615385E+1,5,7,BET-SHEAN3,139,1330
02/02/2017 00:39:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 00:45:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 00:51:00,1.84615384615385E+1,5,7,BET-SHEAN3,139,1330
02/02/2017 00:57:00,1.84615384615385E+1,5,7,BET-SHEAN3,139,1330
02/02/2017 01:03:00,1.84615384615385E+1,5,7,BET-SHEAN3,139,1330
02/02/2017 01:09:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 01:15:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 01:21:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 01:27:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 01:33:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 01:39:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 01:45:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 01:51:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 01:57:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 02:03:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 02:09:00,1.88034188034188E+1,5,7,BET-SHEAN3,139,1290
02/02/2017 02:15:00,1.88034188034188E+1,5,7,BET-SHEAN3,139,1290
02/02/2017 02:21:00,1.88034188034188E+1,5,7,BET-SHEAN3,139,1290
02/02/2017 02:27:00,1.88034188034188E+1,5,7,BET-SHEAN3,139,1290
02/02/2017 02:33:00,1.88034188034188E+1,5,7,BET-SHEAN3,139,1290
02/02/2017 02:39:00,1.88034188034188E+1,5,7,BET-SHEAN3,139,1290
02/02/2017 02:45:00,1.88034188034188E+1,5,7,BET-SHEAN3,139,1290
02/02/2017 02:51:00,1.88034188034188E+1,5,7,BET-SHEAN3,139,1290
02/02/2017 02:57:00,1.88034188034188E+1,5,7,BET-SHEAN3,139,1290
02/02/2017 03:03:00,1.88034188034188E+1,5,7,BET-SHEAN3,139,1290
02/02/2017 03:09:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 03:15:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 03:21:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 03:27:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 03:33:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 03:40:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 03:46:00,1.91452991452991E+1,5,7,BET-SHEAN3,139,1250
02/02/2017 03:52:00,1.91452991452991E+1,5,7,BET-SHEAN3,139,1250
02/02/2017 03:58:00,1.92307692307692E+1,5,7,BET-SHEAN3,139,1240
02/02/2017 04:04:00,1.92307692307692E+1,5,7,BET-SHEAN3,139,1240
02/02/2017 04:10:00,1.91452991452991E+1,5,7,BET-SHEAN3,139,1250
02/02/2017 04:16:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 04:22:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 04:28:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 04:34:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 04:40:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 04:46:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 04:52:00,1.88034188034188E+1,5,7,BET-SHEAN3,139,1290
02/02/2017 04:58:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 05:04:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 05:10:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 05:16:00,1.88034188034188E+1,5,7,BET-SHEAN3,139,1290
02/02/2017 05:22:00,1.88034188034188E+1,5,7,BET-SHEAN3,139,1290
02/02/2017 05:28:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 05:34:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 05:40:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 05:46:00,1.88034188034188E+1,5,7,BET-SHEAN3,139,1290
02/02/2017 05:52:00,1.88034188034188E+1,5,7,BET-SHEAN3,139,1290
02/02/2017 05:58:00,1.88034188034188E+1,5,7,BET-SHEAN3,139,1290
02/02/2017 06:04:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 06:10:00,1.91452991452991E+1,5,7,BET-SHEAN3,139,1250
02/02/2017 06:16:00,1.91452991452991E+1,5,7,BET-SHEAN3,139,1250
02/02/2017 06:22:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 06:28:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 06:34:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 06:40:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 06:46:00,1.91452991452991E+1,5,7,BET-SHEAN3,139,1250
02/02/2017 06:52:00,1.91452991452991E+1,5,7,BET-SHEAN3,139,1250
02/02/2017 06:58:00,1.91452991452991E+1,5,7,BET-SHEAN3,139,1250
02/02/2017 07:04:00,1.91452991452991E+1,5,7,BET-SHEAN3,139,1250
02/02/2017 07:10:00,1.8974358974359E+1,5,7,BET-SHEAN3,139,1270
02/02/2017 07:16:00,1.88034188034188E+1,5,7,BET-SHEAN3,139,1290
02/02/2017 07:22:00,1.86324786324786E+1,5,7,BET-SHEAN3,139,1310
02/02/2017 07:28:00,1.84615384615385E+1,5,7,BET-SHEAN3,139,1330
02/02/2017 07:34:00,1.82905982905983E+1,5,7,BET-SHEAN3,139,1350
02/02/2017 07:40:00,1.81196581196581E+1,5,7,BET-SHEAN3,139,1370
02/02/2017 07:46:00,1.77777777777778E+1,5,7,BET-SHEAN3,139,1410
02/02/2017 07:52:00,1.74358974358974E+1,5,7,BET-SHEAN3,139,1450
02/02/2017 07:58:00,1.70940170940171E+1,5,7,BET-SHEAN3,139,1490
02/02/2017 08:04:00,1.67521367521368E+1,5,7,BET-SHEAN3,139,1530
02/02/2017 08:10:00,1.64102564102564E+1,5,7,BET-SHEAN3,139,1570
02/02/2017 08:16:00,1.60683760683761E+1,5,7,BET-SHEAN3,139,1610
02/02/2017 08:22:00,1.57264957264957E+1,5,7,BET-SHEAN3,139,1650
